year,exam_date,paper_variant,booklet_series,question_number,subject,sub_topic,question_type,option_count,statement_count,list_item_count,option_combination_pattern,is_all_or_none_correct,all_none_literal_phrasing,correct_option,key_status,difficulty_guess,ambiguous_subject,ambiguous_note,ca_recency_months,source_type_guess,question_text_en,needs_sme_recheck,sme_recheck_reason
67th-reexam,2022-09-30,re-exam,B,124,Geography,Human,simple_mcq,5,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Largest Scheduled Tribe in India per Census 2011 (Bhil),FALSE,
67th-reexam,2022-09-30,re-exam,B,125,Bihar-Specific,Geography,simple_mcq,5,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Total geographical area of Bihar State (94163 sq km),FALSE,
67th-reexam,2022-09-30,re-exam,B,126,Polity,Panchayati Raj & local governance,simple_mcq,5,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,State Govt reviews financial position of Panchayats every 5 yrs via (finance commission),FALSE,
67th-reexam,2022-09-30,re-exam,B,127,Polity,Panchayati Raj & local governance,simple_mcq,5,,,,FALSE,FALSE,E,provisional,medium,FALSE,,,NCERT-level,Objective of community development (Harmonious life),FALSE,
67th-reexam,2022-09-30,re-exam,B,128,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,C,provisional,medium,FALSE,,3,current_affairs,Electoral College for 16th VP Election 2022 — number of members (788),FALSE,
67th-reexam,2022-09-30,re-exam,B,129,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Indian President eligible for re-election how many times (Any number),FALSE,
67th-reexam,2022-09-30,re-exam,B,130,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Generally how many sessions in Lok Sabha (3),FALSE,
67th-reexam,2022-09-30,re-exam,B,131,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Chairman of First Law Commission in Independent India (M.C. Setalvad),FALSE,
67th-reexam,2022-09-30,re-exam,B,132,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,E,provisional,hard,TRUE,could be Current Affairs,,current_affairs,'One Nation One Election' would require amendment of which Article (Article 83),FALSE,
67th-reexam,2022-09-30,re-exam,B,133,Polity,Panchayati Raj & local governance,simple_mcq,5,,,,FALSE,FALSE,E,provisional,medium,FALSE,,,NCERT-level,Which State does NOT have Panchayat system (Nagaland),FALSE,
67th-reexam,2022-09-30,re-exam,B,134,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,current_affairs,Lok Sabha delimitation freezed till which year (2026),FALSE,
67th-reexam,2022-09-30,re-exam,B,135,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,E,provisional,medium,FALSE,,,NCERT-level,The Supreme Court is a (federal court),FALSE,
67th-reexam,2022-09-30,re-exam,B,136,Bihar-Specific,Geography,simple_mcq,5,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Ascending order of Bihar districts by urbanization (Nalanda<Munger<Patna),FALSE,
67th-reexam,2022-09-30,re-exam,B,137,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Fiscal deficit expected as % of Bihar GSDP FY2022-23 (9.89%),FALSE,
67th-reexam,2022-09-30,re-exam,B,138,Bihar-Specific,Recent Developments,simple_mcq,5,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,current_affairs,NOT part of 'Saat Nischay Part-2 Scheme' of Bihar (Airways to everyone),FALSE,
67th-reexam,2022-09-30,re-exam,B,139,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Descending order of Bihar districts by per capita income,FALSE,
67th-reexam,2022-09-30,re-exam,B,140,Economy,Macroeconomic concepts,simple_mcq,5,,,,FALSE,FALSE,E,provisional,hard,FALSE,,,NCERT-level,Which statement NOT true about poverty estimates 68th round NSSO,FALSE,
67th-reexam,2022-09-30,re-exam,B,141,Economy,Five-year plans & policy,simple_mcq,5,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,current_affairs,Which partly defines micro-enterprise in India (Investment not more than Rs 1 crore),FALSE,
67th-reexam,2022-09-30,re-exam,B,142,Current Affairs,Schemes & Indices,simple_mcq,5,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,current_affairs,Which is INCORRECT regarding Pradhan Mantri Krishi Sinchai Yojana (Construction of well),FALSE,
67th-reexam,2022-09-30,re-exam,B,143,Economy,Banking & finance,simple_mcq,5,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Bhandari Committee is related to (regional rural banks' restructuring),FALSE,
67th-reexam,2022-09-30,re-exam,B,144,Economy,Banking & finance,simple_mcq,5,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Correct statement about National Pension Scheme (regulated by PFRDA),FALSE,
67th-reexam,2022-09-30,re-exam,B,145,Economy,Five-year plans & policy,simple_mcq,5,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,current_affairs,NOT included in priorities of India Budget 2022-23 (Disinvestment),FALSE,
67th-reexam,2022-09-30,re-exam,B,146,Economy,Macroeconomic concepts,simple_mcq,5,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,current_affairs,Tax-GDP ratio in FY2021-22 in India (10.9%),FALSE,
67th-reexam,2022-09-30,re-exam,B,147,Economy,Macroeconomic concepts,simple_mcq,5,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,India's share in World Exports by commodity 2018 (1.7%),FALSE,
67th-reexam,2022-09-30,re-exam,B,148,Economy,Macroeconomic concepts,simple_mcq,5,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,current_affairs,Total wheat production India per 4th advance estimates 2020-21 (109.5 million tonnes),FALSE,
67th-reexam,2022-09-30,re-exam,B,149,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,current_affairs,"Correct statement on the Vibrant Village Programme (border villages, northern border)",FALSE,
67th-reexam,2022-09-30,re-exam,B,150,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,INCORRECT statement per Economic Survey of Bihar 2021-22 (sector growth rates),FALSE,
68th,2023-02-12,main,A,1,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,NCERT-level,'Equality before law' Art 14 borrowed from Constitution of (Britain),FALSE,
68th,2023-02-12,main,A,2,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,C,final,easy,FALSE,,,NCERT-level,Duration of making the Indian Constitution (2yr 11mo 18days),FALSE,
68th,2023-02-12,main,A,3,Polity,Constitutional provisions,simple_mcq,5,,,,FALSE,FALSE,C,final,easy,FALSE,,,NCERT-level,State Council of Ministers collectively responsible to (Legislative Assembly),FALSE,
68th,2023-02-12,main,A,4,Polity,Panchayati Raj & local governance,statement_based,5,4,,"1, 2 and 4 only",FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Post-73rd Amendment decentralization — which statements correct,FALSE,
68th,2023-02-12,main,A,5,Polity,Constitutional provisions,simple_mcq,5,,,,TRUE,TRUE,D,final,medium,FALSE,,,NCERT-level,Representation in Rajya Sabha includes (More than one of the above),FALSE,
68th,2023-02-12,main,A,6,Polity,Constitutional provisions,simple_mcq,5,,,,TRUE,TRUE,D,final,medium,FALSE,,,NCERT-level,Concerned with the Supreme Court of India (More than one of the above),FALSE,
68th,2023-02-12,main,A,7,Polity,Panchayati Raj & local governance,simple_mcq,5,,,,FALSE,FALSE,A,final,easy,FALSE,,,NCERT-level,Min age to contest Panchayati Raj elections per 73rd CAA (21 years),FALSE,
68th,2023-02-12,main,A,8,Economy,Banking & finance,simple_mcq,5,,,,TRUE,TRUE,E,final,hard,FALSE,,,specialized reference,District Consumer Disputes Redressal — which statement is NOT correct (None of the above),FALSE,
68th,2023-02-12,main,A,9,Polity,Panchayati Raj & local governance,simple_mcq,5,,,,FALSE,FALSE,C,final,easy,FALSE,,,NCERT-level,At what level does Panchayat Samiti operate (Block-level body),FALSE,
68th,2023-02-12,main,A,10,Economy,Five-year plans & policy,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,NCERT-level,First programme of community development (National Extension Service),FALSE,
68th,2023-02-12,main,A,11,Economy,Five-year plans & policy,statement_based,5,3,,"1, 2 and 3",TRUE,FALSE,A,final,medium,FALSE,,,current_affairs,Objectives of the SEZ Act 2005,FALSE,
68th,2023-02-12,main,A,12,Economy,Macroeconomic concepts,simple_mcq,5,,,,TRUE,TRUE,D,final,medium,FALSE,,,NCERT-level,Policy measure to improve agricultural marketing (More than one of the above),FALSE,
68th,2023-02-12,main,A,13,Economy,Banking & finance,simple_mcq,5,,,,FALSE,FALSE,B,final,hard,FALSE,,,specialized reference,Committee that suggested Competition Act 2002 (S.V.S. Raghavan Committee),FALSE,
68th,2023-02-12,main,A,14,Economy,Five-year plans & policy,match_the_following,5,,4,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,"Match Revolution with produce (Grey, Pink, Silver, Red)",FALSE,
68th,2023-02-12,main,A,15,Economy,Five-year plans & policy,simple_mcq,5,,,,FALSE,FALSE,E,final,medium,FALSE,,,NCERT-level,Five-Year Plan focused on Human Resource Development (Fifth),FALSE,
68th,2023-02-12,main,A,16,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,TRUE,could be Economy,5,current_affairs,State with highest FDI equity flow Apr-Sep 2022 (Gujarat),FALSE,
68th,2023-02-12,main,A,17,Economy,Banking & finance,simple_mcq,5,,,,FALSE,FALSE,B,final,hard,FALSE,,,NCERT-level,Budget that announced Liberalized Exchange Rate Management System (1992-93),FALSE,
68th,2023-02-12,main,A,18,Economy,Five-year plans & policy,statement_based,5,4,,"1, 2 and 4 only",FALSE,FALSE,E,final,medium,FALSE,,,NCERT-level,Goals of the Five-Year Plans,FALSE,
68th,2023-02-12,main,A,19,Economy,Macroeconomic concepts,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,NCERT-level,Org that surveys for determining poverty line (NSSO),FALSE,
68th,2023-02-12,main,A,20,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,TRUE,could be Economy,2,current_affairs,India's trade balance Dec 2022 provisional (- 11.98 USD bn),FALSE,
68th,2023-02-12,main,A,21,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,"Bihar's lowest Female Workforce Participation Rate 2020-22 (7% rural, 9.1% urban)",FALSE,
68th,2023-02-12,main,A,22,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,Deleted,final,medium,FALSE,,,specialized reference,Bihar district with maximum tax industries (Darbhanga),FALSE,
68th,2023-02-12,main,A,23,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,NFHS-5: Bihar sex ratio improvement 2015-16 to 2020-22 (1040 to 1070),FALSE,
68th,2023-02-12,main,A,24,Bihar-Specific,Economy,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,FALSE,,,specialized reference,Bihar Economic Survey 2021-22 — GSDP growth rate 2020-21 (2%),FALSE,
68th,2023-02-12,main,A,25,Bihar-Specific,Economy,simple_mcq,5,,,,TRUE,TRUE,D,final,medium,FALSE,,,specialized reference,Which is correct for Bihar economy (More than one of the above),FALSE,
68th,2023-02-12,main,A,26,History,Modern,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Swadeshi and Boycott adopted first during (Partition of Bengal),FALSE,
68th,2023-02-12,main,A,27,History,Modern,simple_mcq,5,,,,TRUE,TRUE,B,final,medium,FALSE,,,specialized reference,Flag of Swaraj unfurled at 1906 Calcutta Session by (More than one of the above),FALSE,
68th,2023-02-12,main,A,28,History,Modern,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Parallel movement in Indian States during freedom struggle (State People's Movement),FALSE,
68th,2023-02-12,main,A,29,History,Modern,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,NCERT-level,Which statement about freedom struggle NOT correct (Gandhi's first speech at BHU),FALSE,
68th,2023-02-12,main,A,30,History,Modern,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Journal brought out by Abul Kalam Azad (Al-Hilal),FALSE,
68th,2023-02-12,main,A,31,History,Modern,simple_mcq,5,,,,TRUE,TRUE,D,final,medium,FALSE,,,NCERT-level,How study of history created nationalism feeling (More than one of the above),FALSE,
68th,2023-02-12,main,A,32,History,Modern,statement_based,5,3,,2 and 3 only,FALSE,FALSE,C,final,medium,FALSE,,,NCERT-level,Non-Cooperation Movement in towns — which NOT correct,FALSE,
68th,2023-02-12,main,A,33,History,Modern,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,TRUE,could be Bihar-Specific,,specialized reference,Peasant leader — sanyasi with Tulsidas Ramayana (Yadunandan Sharma),FALSE,
68th,2023-02-12,main,A,34,History,Modern,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Founder of All India Harijan Sangh 1932 (Mahatma Gandhi),FALSE,
68th,2023-02-12,main,A,35,History,Modern,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,NCERT-level,Attlee's Feb 20 1947 announcement — British withdrawal latest by (June 1948),FALSE,
68th,2023-02-12,main,A,36,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,Who established Swaraj Dal in Bihar (Ramlal Shah),FALSE,
68th,2023-02-12,main,A,37,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,E,final,medium,FALSE,,,specialized reference,Salt Satyagraha in Bihar — tax opposed alongside salt (Development),FALSE,
68th,2023-02-12,main,A,38,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Shri Krishna Singh govt resigned Feb 1938 for (Satyagraha against British at Gandhi's call),FALSE,
68th,2023-02-12,main,A,39,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Who saved Gandhiji's life in Bihar during Champaran Satyagraha (Batak Mian),FALSE,
68th,2023-02-12,main,A,40,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Who led cultivators in Bihar during Non-Cooperation Movement (Raj Kumar Shukla),FALSE,
68th,2023-02-12,main,A,41,History,Ancient,simple_mcq,5,,,,FALSE,FALSE,E,final,medium,FALSE,,,specialized reference,Area south of Ganga in ancient times known as (Anarta),FALSE,
68th,2023-02-12,main,A,42,History,Ancient,simple_mcq,5,,,,FALSE,FALSE,E,final,medium,FALSE,,,NCERT-level,When did use of iron begin in Indian subcontinent (Around 6000 years ago),FALSE,
68th,2023-02-12,main,A,43,History,Ancient,simple_mcq,5,,,,FALSE,FALSE,B,final,hard,FALSE,,,specialized reference,Sudarshan Lake reservoir repaired by (Rudradaman),FALSE,
68th,2023-02-12,main,A,44,History,Ancient,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Deogarh temple + Garhwa sculptures are remains of (Gupta art),FALSE,
68th,2023-02-12,main,A,45,History,Medieval,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Which battle has opponents NOT correctly stated (Second Panipat - Tipu Sultan/Marathas),FALSE,
68th,2023-02-12,main,A,46,History,Medieval,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,specialized reference,'Muqaddam/Chaudhari' in Delhi Sultanate used for (village headman),FALSE,
68th,2023-02-12,main,A,47,History,Medieval,simple_mcq,5,,,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,'Tabaqat-i-Akbari' (more reliable than Akbarnama) written by (Nizamuddin Ahmad),FALSE,
68th,2023-02-12,main,A,48,History,Medieval,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,FALSE,,,specialized reference,Ruler who founded Nagalapuram township after mother's name (Krishnadevaraya),FALSE,
68th,2023-02-12,main,A,49,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,FALSE,,,specialized reference,Patna Women's College 1940 founded by which society (Sisters of Apostolic Carmel),FALSE,
68th,2023-02-12,main,A,50,History,Modern,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,specialized reference,Who headed the two 1947 India-Pakistan Boundary Commissions (Cyril Radcliffe),FALSE,
68th,2023-02-12,main,A,51,History,Modern,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Who introduced Mahalwari Settlement in Bengal (Holt Mackenzie),FALSE,
68th,2023-02-12,main,A,52,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,TRUE,could be plain History/Modern,,specialized reference,"1940 Vinoba Bhave started individual Satyagraha from (Pavnar, Maharashtra)",FALSE,
68th,2023-02-12,main,A,53,History,Modern,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,specialized reference,Congress Montford Reforms 1918 split — moderates formed (Indian National Liberal Federation),FALSE,
68th,2023-02-12,main,A,54,History,Modern,statement_based,5,3,,2 only,FALSE,FALSE,B,final,medium,FALSE,,,NCERT-level,Cabinet Mission sent to India for,FALSE,
68th,2023-02-12,main,A,55,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,A,final,hard,FALSE,,,specialized reference,Who offered Humayun to surrender Bihar for annual tribute (Sher Khan),FALSE,
68th,2023-02-12,main,A,56,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Vikramshila University established by (Dharmapala),FALSE,
68th,2023-02-12,main,A,57,Bihar-Specific,Polity & Governance,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,First Governor of Bihar (Sir James David Sifton),FALSE,
68th,2023-02-12,main,A,58,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,C,final,hard,FALSE,,,specialized reference,"Author of 'Mahatma Gandhi and Bihar, Some Reminiscences' (Dr. Rajendra Prasad)",FALSE,
68th,2023-02-12,main,A,59,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,specialized reference,Oldest church in Bihar (Padri Ki Haveli),FALSE,
68th,2023-02-12,main,A,60,Bihar-Specific,History & Culture,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Kumudlal Ganguly (Ashok Kumar) born in which Bihar city (Bhagalpur),FALSE,
68th,2023-02-12,main,A,61,Current Affairs,Schemes & Indices,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,3,current_affairs,Union Ministry that launched YUVA 2.0 Scheme 2022 (Education),FALSE,
68th,2023-02-12,main,A,62,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,3,current_affairs,MHA Mother Tongue Survey Nov 2022 — number of languages (576),FALSE,
68th,2023-02-12,main,A,63,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,TRUE,could be Economy,1,current_affairs,Committee that submitted report on gas pricing (Kirit Parikh Committee),FALSE,
68th,2023-02-12,main,A,64,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,E,final,medium,FALSE,,2,current_affairs,"City NOT conferred 5-star garbage-free rank, Swachh Survekshan 2022 (Bhopal)",FALSE,
68th,2023-02-12,main,A,65,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,B,final,medium,FALSE,,1,current_affairs,PM inaugurated first greenfield 'Donyi Polo Airport' at (Itanagar),FALSE,
68th,2023-02-12,main,A,66,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,3,current_affairs,Animal approved as food animal by FSSAI Nov 2022 (Himalayan yak),FALSE,
68th,2023-02-12,main,A,67,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,A,final,medium,FALSE,,,current_affairs,India's first floating financial literacy camp by IPPB in (Andaman Islands),FALSE,
68th,2023-02-12,main,A,68,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,,current_affairs,President inaugurated 'PARAM KAMRUPA' Supercomputer at which IIT (Guwahati),FALSE,
68th,2023-02-12,main,A,69,Current Affairs,National,simple_mcq,5,,,,FALSE,FALSE,C,final,easy,FALSE,,4,current_affairs,"90th IAF Day air display 8 Oct 2022 held over (Dal Lake, J&K)",FALSE,
68th,2023-02-12,main,A,70,Current Affairs,Schemes & Indices,simple_mcq,5,,,,FALSE,FALSE,B,final,easy,FALSE,,,current_affairs,Month celebrated as Rashtriya Poshan Maah (September),FALSE,
68th,2023-02-12,main,A,71,Current Affairs,International,simple_mcq,5,,,,FALSE,FALSE,C,final,medium,FALSE,,4,current_affairs,Final module of China's Tiangong Space Station recently launched (Mengtian),FALSE,
